running_id,link,article_type,headline,content_extract,author,publication_time,shares,__final verdict__MANUAL,__final verdict__WEAK_SUPERVISION,__final verdict__WEAK_SUPERVISION__confidence,article_type__interesting topics__MANUAL,article_type__interesting topics__WEAK_SUPERVISION,article_type__interesting topics__WEAK_SUPERVISION__confidence,headline__extract data__MANUAL,headline__extract data__WEAK_SUPERVISION,headline__extract data__WEAK_SUPERVISION__confidence,content_extract__extract data 2__MANUAL,content_extract__extract data 2__WEAK_SUPERVISION,content_extract__extract data 2__WEAK_SUPERVISION__confidence
2015,https://www.faz.net/aktuell/wirtschaft/konjunktur/marktforscher-spargelbauern-leiden-unter-kaufzurueckhaltung-18064624.html,Auswirkung der Inflation,Menschen kaufen weniger Spargel,"Die Menschen in Deutschland kaufen deutlich weniger Spargel als in früheren Jahren. Er sei zu einem „verzichtbaren Gemüse“ geworden, das viele in Inflationszeiten nur mit den höheren Preisen in Verbindung bringen.",,28.05.2022 11:19 Uhr,44,,interessant,0.4758,"['O', 'O', 'O']","['O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O']","['O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
2016,https://www.faz.net/aktuell/wirtschaft/konjunktur/sanktionen-gegen-china-bdi-chef-siegfried-russwurm-warnt-vor-folgen-18062397.html,Heftige Kritik,Ökonom geht BDI-Chef wegen Sanktionswarnung scharf an,Der oberste Interessenvertreter der Unternehmen in Deutschland warnt vor den dramatischen Folgen möglicher Sanktionen gegen China. Ein Forscher unterstellt ihm ein „schlechtes volkswirtschaftliches Verständnis“.,Johannes Pennekamp,27.05.2022 12:47 Uhr,56,,interessant,0.5672,"['O', 'O']","['O', 'O']","[Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
2017,https://www.faz.net/aktuell/wirtschaft/konjunktur/raffinerie-pck-gewerkschaft-pocht-auf-zusagen-des-bundes-18061759.html,Raffinerie PCK,Gewerkschaft pocht auf Zusagen des Bundes,Im Fall eines Ölembargos gegen Russland droht der Raffinerie in Schwedt in Brandenburg das Aus. Die IG BCE verlangt von der Politik Klarheit für den Verbleib der Arbeitsplätze.,,27.05.2022 08:00 Uhr,34,,interessant,0.7760,"['O', 'O']","['O', 'O']","[Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
2018,https://www.faz.net/aktuell/wirtschaft/mittelstand/lambda2-gpt-3-luminous-wieso-die-neuen-riesigen-kuenstlichen-intelligenzen-so-brisant-sind-18079268.html,Digitec-Podcast,Wieso die neuen riesigen Künstlichen Intelligenzen so brisant sind,"Konzerne wie Google entwickeln KI-Systeme bislang nie dagewesener Größe, die in mehrerer Hinsicht beeindrucken. KI-Fachmann Kristian Kersting erklärt, wie sie funktionieren – und was daraus folgt für uns alle.",Alexander Armbruster und Carsten Knop,03.06.2022 14:37 Uhr,7,,interessant,0.5064,['O'],['O'],[Decimal('0')],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
2019,https://www.faz.net/aktuell/wirtschaft/mittelstand/meisterbrief-handwerk-kann-kosten-fuer-den-meister-selbst-senken-18077385.html,Kosten für den Abschluss,Der Preis des Meisters,"Es ist unfair, wenn Handwerker mehr für ihren höchsten Abschluss zahlen müssen als Studierende. Und um die Kosten zu senken, sind neue Subventionen gar nicht nötig.","Ein Kommentar von
					  						Falk Heunemann",03.06.2022 10:08 Uhr,27,,interessant,0.3047,"['O', 'O', 'O', 'O']","['O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O']","['O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
202,https://www.faz.net/aktuell/feuilleton/buehne-und-konzert/amber-heard-gegen-johnny-depp-prozess-wurde-zu-medialer-groteske-18075564.html,Prozess Depp gegen Heard,Gesiegt haben Tiktok und Twitter,Der Prozess zwischen Amber Heard und Johnny Depp wurde zu einer medialen Groteske. Sie sagt viel aus über den Zustand der amerikanischen Gesellschaft.,,02.06.2022 09:58 Uhr,40,,interessant,0.5063,"['O', 'O', 'O', 'O']","['O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
2020,https://www.faz.net/aktuell/wirtschaft/mittelstand/chemiepraesident-kullmann-das-gasembargo-ist-vom-tisch-18080495.html,Chemiepräsident,„Das Gasembargo ist derzeit vom Tisch“,"Bei den 108. „Wirtschaftsgesprächen am Main“ rechnet VCI-Präsident Christian Kulllmann vor, wie bedrohlich ein Gasembargo für die deutsche Chemiebranche wäre.",Falk Heunemann,04.06.2022 06:40 Uhr,11,,interessant,0.5294,['O'],['O'],[Decimal('0')],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
2021,https://www.faz.net/aktuell/wirtschaft/mittelstand/nicht-nur-die-spd-will-weg-vom-teuren-meisterbrief-18076143.html,Handwerk,Nicht nur die SPD will weg vom teuren Meisterbrief,"Es fehlen Handwerker, Meister schließt das ein. Die hessische Landesregierung sieht auch den Bund in der Pflicht, etwas für die Ausbildung im Handwerk zu tun.",Ewald Hetrodt,02.06.2022 14:57 Uhr,6,,interessant,0.7943,['O'],['O'],[Decimal('0')],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
2022,https://www.faz.net/aktuell/wirtschaft/mittelstand/fuck-up-night-bei-der-copetri-was-man-von-einem-moechtegern-millionaer-lernen-kann-18074284.html,Fuck-up-Night und New Work,Was man von einem Möchtegern-Millionär lernen kann,"Ausgerechnet bei einem Branchentreff, bei dem es um die Zukunft der Arbeit geht, berichten Gründer von Fehlschlägen. Das passe bestens in die neue Zeit, finden die Veranstalter von Copetri in Offenbach.",Falk Heunemann,01.06.2022 21:16 Uhr,5,,interessant,0.7911,"['O', 'O', 'O', 'O']","['O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
2023,https://www.faz.net/aktuell/wirtschaft/mittelstand/hannover-messe-siemens-vorstand-sieht-zweiten-fabrik-boom-kommen-18071601.html,Hannover-Messe,„Es wird einen zweiten Fabrikboom geben“,"Corona-Pandemie, Lieferengpässe und Klimakrise: Ohne hochmoderne Fabriken kann der Wandel nicht funktionieren. Siemens ist vorne mit dabei.",Stephan Finsterbusch und Ilka Kopplin,31.05.2022 18:54 Uhr,18,,interessant,0.6268,['O'],['O'],[Decimal('0')],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
2024,https://www.faz.net/aktuell/wirtschaft/mittelstand/uber-chef-khosrowshahi-spricht-ueber-seinen-plan-fuer-deutschland-18066195.html,Uber-Chef Dara Khosrowshani,„Wir wollen der Lieferant für die nächste Stunde sein“,"Uber-Chef Dara Khosrowshahi will der Konkurrenz mit einer multifunktionalen Mobilitätsplattform enteilen. Im Interview spricht er über die Folgen der Pandemie, seinen Plan für Deutschland – und wie er Amazon schlagen möchte.","Alexander Armbruster, Falk Heunemann und Carsten Knop",31.05.2022 15:49 Uhr,7,,nicht interessant,0.3045,"['O', 'O', 'O']","['O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
2025,https://www.faz.net/aktuell/wirtschaft/mittelstand/online-handel-hessnatur-prueft-kostenpflichtige-retouren-18067946.html,Online-Handel,Ökomode-Marktführer prüft kostenpflichtige Retouren,"Online-Käufer sind es gewohnt, Waren unentgeltlich zurückschicken zu können. Nun aber erheben erste namhafte Händler Gebühren. Der Ökomode-Marktführer Hess Natur zögert. Und nennt einen Grund dafür.",Thorsten Winter,30.05.2022 12:15 Uhr,5,,interessant,0.5209,['O'],['O'],[Decimal('0')],"['O', 'O', 'O', 'O']","['O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
2026,https://www.faz.net/aktuell/wirtschaft/mittelstand/event-branche-hochzeiten-und-firmenveranstaltungen-hoch-im-kurs-18063798.html,Event-Branche,"Wer noch da ist, kann jetzt feiern","Diejenigen, die ihr Geschäft mit Veranstaltungen machen, hat die Corona-Krise hart getroffen. Nun ist wieder alles möglich, aber nicht alles machbar.",Patricia Andreae,29.05.2022 10:32 Uhr,1,,interessant,0.8708,['O'],['O'],[Decimal('0')],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
2027,https://www.faz.net/aktuell/wirtschaft/mittelstand/industriemesse-in-hannover-darum-freut-sich-das-zvei-18063350.html,Industriemesse in Hannover,„Wir haben richtig Bock auf diese Messe“,"Die Wirtschaft ist unter Druck. Gunther Kegel aber, Präsident des ZVEI, blickt zuversichtlich nach Hannover. Dort steht die größte Industriemesse der Welt an. Im Interview spricht er auch über Spätfolgen der Pandemie.",Stephan Finsterbusch,29.05.2022 08:30 Uhr,1,,nicht interessant,0.2697,"['O', 'O', 'O']","['O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
2028,https://www.faz.net/aktuell/wirtschaft/mittelstand/was-hat-die-hannover-messe-zu-bieten-herr-koeckler-18062208.html,Digitec-Podcast,"Was hat die Hannover Messe zu bieten, Herr Köckler?",Die größte Industrieschau der Welt hat in Hannover begonnen – endlich wieder in Präsenz. Aber nicht nur.,Alexander Armbruster,28.05.2022 11:06 Uhr,2,,interessant,0.5053,['O'],['O'],[Decimal('0')],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
